employee,VOTE,amount
642237,536,"30,000"
743229,536,"244,900"
818285,536,"20,000"
818299,536,"313,376"
818306,536,"30,000"
818308,536,"238,889"
818312,536,"167,000"
818315,536,"494,000"
818316,536,"143,333"
818322,536,"150,000"
818323,536,"273,872"
818324,536,"84,675"
818330,536,"70,500"
818335,536,"176,611"
818340,536,"20,000"
828450,536,"20,000"
828505,536,"30,000"
828509,536,"115,342"
828510,536,"69,342"
828542,536,"191,790"
828549,536,"198,787"
828577,536,"180,044"
828607,536,"388,705"
828618,536,"147,237"
828655,536,"10,000"
828668,536,"50,000"
828674,536,"20,000"
828679,536,"176,344"
828689,536,"189,279"
828690,536,"176,500"
828695,536,"178,271"
828697,536,"133,000"
828698,536,"180,044"
828702,536,"98,232"
828725,536,"92,213"
838556,536,"50,000"
845916,536,"477,978"
846171,536,"162,600"
846657,536,"328,000"
847623,536,"182,274"
848160,536,"30,000"
851299,536,"100,732"
851303,536,"150,000"
851304,536,"242,900"
851306,536,"199,200"
851308,536,"244,720"
851311,536,"105,600"
851312,536,"98,300"
857191,536,"205,788"
857201,536,"185,081"
857203,536,"169,333"
857205,536,"263,011"
857208,536,"20,000"
857211,536,"50,000"
857228,536,"189,279"
857248,536,"120,338"
857249,536,"117,000"
858099,536,"20,000"
858991,536,"173,172"
859337,536,"363,000"
862770,536,"235,985"
862771,536,"200,000"
865433,536,"375,854"
867076,536,"50,000"
943986,536,"235,000"
954913,536,"170,500"
961013,536,"160,025"
961037,536,"140,000"
961059,536,"185,367"
961166,536,"189,279"
961996,536,"295,000"
962189,536,"121,600"
963582,536,"493,994"
964173,536,"314,000"
964188,536,"278,329"
964263,536,"175,667"
995230,536,"296,367"
996123,536,"26,300"
996551,536,"172,463"
996600,536,"179,783"
997256,536,"30,000"
1002715,536,"177,400"
1002725,536,"257,500"
1003237,536,"474,367"
1003495,536,"201,376"
1003504,536,"126,700"
1003593,536,"249,589"
1028371,536,"205,744"
1028374,536,"166,313"
1028391,536,"173,933"
1028407,536,"30,000"
1028441,536,"206,200"
1028519,536,"146,300"
1028566,536,"124,878"
1028611,536,"174,300"
1031319,536,"195,556"
1045398,536,"156,376"
1045414,536,"174,310"
1045549,536,"174,794"
1045552,536,"178,024"
1045566,536,"140,500"
1045596,536,"296,500"
1045609,536,"180,151"
1045629,536,"131,400"
1045631,536,"174,667"
1047215,536,"169,335"
1047563,536,"147,619"
749899,536,"25,700"
754987,536,"25,700"
755047,536,"340,000"
755852,536,"490,149"
755874,536,"187,000"
801112,536,"121,600"
801114,536,"223,000"
801118,536,"214,227"
801129,536,"217,867"
801150,536,"247,500"
801168,536,"22,400"
804286,536,"220,000"
805022,536,"291,678"
805464,536,"30,300"
806158,536,"520,000"
818296,536,"20,000"
818314,536,"120,000"
818319,536,"146,000"
818343,536,"20,000"
818344,536,"234,373"
818345,536,"318,802"
818347,536,"199,333"
818348,536,"234,373"
818353,536,"198,400"
818354,536,"249,526"
818357,536,"232,100"
818360,536,"161,980"
818361,536,"201,464"
818362,536,"222,000"
818365,536,"159,333"
818367,536,"30,000"
818379,536,"154,200"
818384,536,"223,700"
818386,536,"50,000"
818390,536,"187,530"
818393,536,"148,045"
818400,536,"223,232"
818402,536,"219,000"
818403,536,"135,944"
818408,536,"31,900"
818413,536,"234,373"
818414,536,"221,167"
818416,536,"223,856"
818418,536,"321,303"
818419,536,"181,800"
818424,536,"339,877"
818430,536,"234,369"
818433,536,"223,853"
818434,536,"116,556"
818435,536,"50,000"
818439,536,"223,870"
818442,536,"22,400"
818443,536,"338,773"
818444,536,"97,913"
818447,536,"274,079"
818448,536,"50,000"
818450,536,"21,200"
818451,536,"219,289"
818454,536,"234,373"
818456,536,"20,000"
818459,536,"189,892"
818461,536,"219,300"
818462,536,"37,360"
818463,536,"216,000"
818466,536,"318,920"
818467,536,"316,448"
824158,536,"208,890"
828458,536,"23,216"
828473,536,"303,900"
828492,536,"47,996"
828494,536,"160,706"
828497,536,"178,150"
828500,536,"22,200"
828502,536,"163,500"
828520,536,"566,895"
828528,536,"339,725"
828533,536,"20,000"
828534,536,"43,600"
828538,536,"340,000"
828546,536,"280,000"
828550,536,"173,900"
828557,536,"35,600"
828558,536,"304,076"
828570,536,"179,880"
828576,536,"169,500"
828578,536,"178,150"
828580,536,"502,484"
828582,536,"28,700"
828585,536,"26,500"
828586,536,"230,766"
828587,536,"262,666"
828590,536,"234,373"
828602,536,"221,733"
828606,536,"223,183"
828619,536,"127,700"
828620,536,"133,771"
828625,536,"234,259"
828626,536,"259,100"
828629,536,"337,174"
828630,536,"74,400"
828631,536,"131,700"
828632,536,"131,207"
828633,536,"122,639"
828634,536,"98,652"
828636,536,"132,653"
828637,536,"57,200"
828638,536,"102,667"
828640,536,"104,864"
828642,536,"129,858"
828643,536,"15,000"
828647,536,0
828649,536,"249,526"
828650,536,"220,200"
828653,536,"229,000"
828654,536,"214,700"
828656,536,"118,800"
828661,536,"215,577"
828662,536,"135,900"
828665,536,"340,006"
828666,536,"337,700"
828671,536,"135,972"
828685,536,"136,148"
828704,536,"339,140"
828709,536,"168,110"
828712,536,"33,300"
828713,536,"191,839"
828715,536,"232,050"
828720,536,"50,000"
828721,536,"187,675"
828722,536,"234,073"
828723,536,"232,100"
828727,536,"459,000"
831684,536,"34,500"
838353,536,"184,166"
845955,536,"45,200"
847687,536,"502,167"
851292,536,"30,000"
851301,536,"446,505"
851314,536,"184,260"
857183,536,"319,755"
857185,536,"111,698"
857217,536,"135,527"
857220,536,"126,700"
857226,536,"448,300"
857239,536,"234,373"
857245,536,"50,000"
857246,536,"222,600"
857250,536,"338,552"
858328,536,"216,008"
862751,536,"223,861"
862753,536,"190,784"
862760,536,"234,373"
862761,536,"223,873"
862762,536,"153,394"
862769,536,"175,600"
865438,536,"223,500"
865439,536,"223,863"
945504,536,"200,000"
963533,536,"219,916"
963570,536,"223,800"
964071,536,"209,192"
964074,536,"348,648"
964080,536,"339,807"
964086,536,"230,962"
964089,536,"934,782"
964167,536,"234,000"
964195,536,"36,078"
966290,536,"276,547"
997159,536,"50,000"
1028672,536,"50,000"
1028688,536,"60,028"
1028713,536,"112,890"
1028882,536,"233,408"
1029414,536,"125,817"
1032897,536,"204,153"
1045251,536,"129,000"
1045373,536,"33,122"
1045399,536,"177,438"
1045404,536,"223,867"
1045407,536,"112,152"
1045429,536,"127,880"
1045574,536,"179,612"
1045607,536,"223,612"
1045621,536,"127,885"
1045622,536,"128,650"
1045635,536,"127,700"
1045653,536,"134,564"
1045662,536,"128,996"
1046230,536,"129,000"
145860,536,"189,200"
175910,536,"192,386"
175918,536,"20,000"
175922,536,"20,000"
175930,536,"193,209"
175934,536,"188,807"
175941,536,"185,673"
175960,536,"210,800"
175968,536,"50,000"
176016,536,"145,110"
176020,536,"148,597"
176024,536,"216,736"
176056,536,"10,000"
176064,536,"170,442"
176068,536,"17,000"
176088,536,"175,767"
176123,536,"13,000"
176127,536,"184,600"
176131,536,"32,735"
176135,536,"176,267"
176139,536,"237,926"
176143,536,"194,283"
176171,536,"20,000"
176175,536,"181,157"
176196,536,"189,100"
176220,536,"194,200"
176228,536,"185,193"
176236,536,"166,134"
176240,536,"10,000"
176248,536,"184,663"
176256,536,"258,498"
176260,536,"194,200"
176264,536,"147,700"
176268,536,"20,000"
176276,536,"34,500"
176279,536,"187,400"
176287,536,"205,950"
176291,536,"133,200"
176307,536,"132,386"
176311,536,"197,437"
176315,536,"194,867"
176323,536,"36,800"
176351,536,"192,600"
176355,536,"194,354"
176359,536,"194,500"
176367,536,"20,000"
176383,536,"15,000"
176387,536,"177,561"
176399,536,"143,500"
176403,536,"14,000"
176415,536,"211,632"
176419,536,"167,347"
176423,536,"16,000"
176427,536,"20,000"
176439,536,"10,000"
176451,536,"205,950"
176455,536,"170,250"
176467,536,"10,000"
176471,536,"100,000"
176479,536,"186,660"
176483,536,"193,367"
176499,536,"200,269"
176515,536,"12,000"
176519,536,"177,427"
176523,536,"178,639"
176527,536,"194,463"
176535,536,"191,975"
176539,536,"175,173"
176551,536,"200,269"
176563,536,"20,000"
176567,536,"174,000"
176571,536,"155,000"
176575,536,"194,587"
176583,536,"187,846"
176587,536,"184,930"
176595,536,"182,892"
176603,536,"189,432"
176607,536,"187,400"
176615,536,"179,432"
176619,536,"188,508"
176621,536,"175,600"
176631,536,"193,100"
176639,536,"20,000"
176643,536,"40,000"
176655,536,"178,900"
176659,536,"32,200"
176663,536,"183,000"
176667,536,"20,000"
176671,536,"205,950"
176683,536,"147,733"
176687,536,"205,950"
176699,536,"30,000"
176703,536,"10,000"
176707,536,"205,950"
176715,536,"178,619"
176723,536,"197,000"
176731,536,"70,900"
176735,536,"11,000"
176739,536,"205,950"
176751,536,"182,292"
176755,536,"36,700"
176767,536,"194,200"
176783,536,"197,414"
176795,536,"131,960"
176803,536,"139,150"
176807,536,"181,692"
176811,536,"182,982"
176819,536,"205,950"
176823,536,"77,429"
176827,536,"21,200"
176835,536,"198,400"
176847,536,"180,000"
176851,536,"192,402"
176867,536,"185,011"
176871,536,"20,000"
176879,536,"20,000"
176883,536,"201,015"
176887,536,"23,000"
176891,536,"205,950"
176899,536,"185,800"
176903,536,"190,110"
176907,536,"20,000"
176911,536,"152,602"
176919,536,"21,000"
176923,536,"194,200"
176931,536,"10,000"
176935,536,"182,946"
176939,536,"188,977"
176943,536,"20,000"
176955,536,"193,933"
176959,536,"205,950"
176971,536,"10,000"
176975,536,"160,271"
176979,536,"188,260"
177035,536,"178,157"
177039,536,"10,000"
177043,536,"104,945"
177051,536,"194,587"
177063,536,"181,993"
177077,536,"209,766"
177089,536,"117,193"
177090,536,"20,000"
177094,536,"30,800"
177100,536,"165,344"
177104,536,"161,000"
177108,536,"193,164"
177121,536,"190,559"
177122,536,"24,000"
177130,536,"20,000"
177135,536,"189,327"
177144,536,"178,400"
177148,536,"199,200"
177164,536,"11,000"
177172,536,"192,364"
177177,536,"20,000"
177193,536,"253,501"
177196,536,"11,000"
177206,536,"182,212"
177215,536,"10,000"
177219,536,"167,000"
177223,536,"32,132"
177235,536,"193,106"
177242,536,"182,352"
177250,536,"182,918"
177254,536,"160,000"
177262,536,"188,830"
177271,536,"173,523"
177275,536,"186,063"
177279,536,"178,147"
177283,536,"189,432"
177287,536,"211,632"
177291,536,"198,590"
177307,536,"22,000"
177315,536,"205,950"
177319,536,"177,400"
177323,536,"211,632"
177327,536,"184,810"
177331,536,"197,263"
177335,536,"188,900"
177344,536,"189,346"
177356,536,"11,000"
177360,536,"193,592"
177367,536,"200,046"
177375,536,"192,900"
177379,536,"148,778"
177387,536,"192,643"
177391,536,"193,750"
177395,536,"195,087"
177399,536,"187,581"
177407,536,"158,897"
177423,536,"153,428"
177427,536,"190,000"
177431,536,"211,632"
177436,536,"10,000"
177440,536,"10,000"
177443,536,"194,587"
177451,536,"20,000"
177455,536,"133,100"
177459,536,"20,000"
177463,536,"105,500"
177480,536,0
177484,536,"189,264"
177496,536,"125,926"
177500,536,"189,426"
177512,536,"194,587"
177524,536,"189,400"
177532,536,"193,673"
177536,536,"11,000"
177540,536,"205,566"
177544,536,"159,173"
177560,536,"10,000"
177564,536,"176,704"
177572,536,"211,632"
177587,536,"42,300"
177609,536,"10,000"
177630,536,"20,000"
177638,536,"188,356"
177646,536,"190,110"
177658,536,"100,153"
177662,536,"197,100"
177666,536,"131,600"
177670,536,"15,000"
177674,536,"132,332"
177678,536,"20,000"
177686,536,"182,432"
177690,536,"194,585"
177698,536,"208,278"
177702,536,"181,287"
177706,536,"176,164"
177714,536,"169,935"
177718,536,"188,807"
177725,536,"194,810"
177729,536,"20,000"
177733,536,"204,764"
177742,536,"10,000"
177754,536,"164,803"
177769,536,"184,575"
177772,536,"179,349"
177775,536,"187,477"
177783,536,"10,000"
177786,536,"206,437"
177792,536,"14,000"
177795,536,"20,000"
177798,536,"167,000"
177801,536,"155,000"
177804,536,"191,880"
177807,536,"200,208"
177822,536,"16,000"
177831,536,"20,000"
177834,536,"187,470"
177843,536,"194,587"
177846,536,"170,277"
177849,536,"201,791"
177855,536,"10,000"
177858,536,"26,000"
177861,536,"11,000"
177876,536,"10,000"
177882,536,"20,000"
177885,536,"177,696"
177891,536,"185,000"
177909,536,"190,188"
177918,536,"10,000"
177930,536,"193,200"
177936,536,"191,126"
177940,536,"10,000"
177949,536,"174,626"
177969,536,"10,000"
177980,536,"195,594"
177983,536,"20,000"
177989,536,"174,100"
177995,536,"135,458"
177998,536,"184,000"
178001,536,"179,500"
178003,536,"10,000"
178009,536,"189,432"
178012,536,"32,400"
178015,536,"193,262"
178018,536,"54,905"
178021,536,"192,267"
178023,536,"146,607"
178026,536,"23,000"
178032,536,"194,576"
178035,536,"183,100"
178044,536,"194,500"
178051,536,"187,496"
178063,536,"205,950"
178069,536,"188,807"
178072,536,"50,000"
178075,536,"205,950"
178081,536,"15,000"
178084,536,"183,190"
178087,536,"194,587"
178096,536,"190,189"
178102,536,"190,000"
178111,536,"10,000"
178198,536,"194,735"
178204,536,"154,600"
178210,536,"187,800"
178459,536,"83,469"
178501,536,"172,500"
178540,536,"188,867"
178543,536,"20,000"
178552,536,"198,793"
178558,536,"189,978"
178564,536,"10,000"
178567,536,"208,082"
178576,536,"188,415"
178579,536,"20,000"
178606,536,"10,000"
178717,536,"144,900"
178718,536,"177,300"
178727,536,"24,000"
178730,536,"183,967"
178741,536,"194,576"
178744,536,"194,587"
178747,536,"113,400"
178756,536,"199,296"
178759,536,"194,587"
178771,536,"194,027"
178774,536,"174,600"
178780,536,"182,919"
178783,536,"172,511"
178789,536,"167,000"
178792,536,"196,507"
178795,536,"148,333"
178798,536,"166,000"
178813,536,"190,061"
178819,536,"189,843"
178822,536,"20,000"
178825,536,"165,087"
178828,536,"16,000"
178831,536,"187,943"
178834,536,"177,650"
178837,536,"10,000"
178843,536,"201,015"
178852,536,"183,092"
178855,536,"131,000"
178864,536,"50,200"
178870,536,"161,302"
178873,536,"194,583"
178879,536,"10,000"
178882,536,"180,600"
178888,536,"10,000"
178891,536,"178,955"
178894,536,"46,310"
178908,536,"183,562"
178921,536,"169,500"
178924,536,"187,846"
178930,536,"158,667"
178933,536,"20,100"
178936,536,"188,000"
178939,536,"20,000"
178948,536,"76,654"
178951,536,"26,500"
178954,536,"154,400"
178969,536,"185,800"
178972,536,"173,652"
178975,536,"189,200"
178978,536,"156,200"
178981,536,"182,035"
178984,536,"20,000"
178987,536,"205,950"
178990,536,"86,090"
178996,536,"182,360"
179002,536,"199,174"
179008,536,"194,562"
179011,536,"193,002"
179014,536,"189,335"
179020,536,"10,000"
179026,536,"185,228"
179032,536,"183,540"
179037,536,"204,178"
179044,536,"196,606"
179047,536,"37,260"
179053,536,"162,069"
179057,536,"10,000"
179061,536,"168,500"
179064,536,"173,770"
179070,536,"205,950"
179073,536,"182,946"
179076,536,"184,569"
179077,536,"24,000"
179080,536,"20,000"
179083,536,"199,490"
179089,536,"204,178"
179100,536,"187,800"
179103,536,"177,259"
179106,536,"10,000"
179109,536,"62,806"
179112,536,"177,673"
179115,536,"20,000"
179193,536,"20,000"
179196,536,"145,442"
179202,536,"23,817"
179205,536,"192,934"
179211,536,"124,877"
179229,536,"56,000"
179237,536,"194,432"
179240,536,"16,732"
179281,536,"182,318"
179299,536,"184,300"
179309,536,"20,000"
179311,536,"194,418"
179313,536,"171,100"
179315,536,"172,353"
179332,536,"93,431"
179336,536,"20,153"
179338,536,"139,910"
179340,536,"29,000"
179342,536,"202,716"
179348,536,"50,000"
179352,536,"26,000"
179364,536,"117,667"
179366,536,"37,700"
179370,536,"205,950"
179384,536,"166,164"
179396,536,"211,632"
179401,536,"261,651"
179410,536,"194,587"
179424,536,"215,624"
179426,536,"211,632"
179436,536,"20,000"
179438,536,"187,587"
179446,536,"188,746"
179450,536,"214,561"
179478,536,"8,385"
179480,536,"26,000"
179496,536,"182,410"
179500,536,"16,000"
179512,536,"144,000"
179528,536,"11,000"
179532,536,"200,269"
179542,536,"174,141"
179548,536,"154,870"
179550,536,"29,200"
179552,536,"177,836"
179554,536,"205,950"
179560,536,"227,474"
179574,536,"16,000"
179584,536,"194,585"
179590,536,"189,904"
179594,536,"180,276"
179596,536,"188,624"
179604,536,"194,479"
179608,536,"189,432"
179612,536,"238,500"
179614,536,"192,945"
179622,536,"213,622"
179626,536,"205,950"
179634,536,"179,168"
179636,536,"205,950"
179640,536,"189,432"
179651,536,"164,600"
179656,536,"201,841"
179665,536,"189,100"
179669,536,"35,699"
179671,536,"199,913"
179672,536,"31,160"
179674,536,"249,722"
179677,536,"184,834"
179678,536,"50,000"
179685,536,"194,573"
179686,536,"192,600"
179691,536,"20,000"
179728,536,"10,000"
179748,536,"71,251"
179758,536,"18,499"
179765,536,"251,695"
179766,536,"227,111"
179776,536,"46,500"
179781,536,"197,068"
179783,536,"205,950"
179784,536,"181,300"
179785,536,"205,950"
179786,536,"200,000"
179787,536,"186,444"
179792,536,"177,900"
179803,536,"185,800"
179804,536,"195,362"
179805,536,"193,514"
179807,536,"220,427"
179809,536,"20,000"
179811,536,"248,571"
179813,536,"10,000"
179814,536,"30,000"
179816,536,"201,778"
179817,536,"190,100"
179820,536,"28,000"
179823,536,"222,901"
179825,536,"200,287"
179826,536,"202,174"
179833,536,"194,500"
179839,536,"10,000"
179845,536,"54,000"
179846,536,"183,866"
179850,536,"157,400"
179853,536,"189,400"
179855,536,"188,859"
179866,536,"264,523"
179867,536,"205,950"
179869,536,"206,986"
179873,536,"194,205"
179874,536,"58,000"
179876,536,"250,152"
179881,536,"194,587"
179893,536,"11,000"
179894,536,"10,000"
179895,536,"179,550"
179899,536,"284,239"
179900,536,"207,934"
179904,536,"126,000"
179905,536,"287,616"
179910,536,"11,000"
179911,536,"16,000"
179912,536,"171,752"
179913,536,"234,000"
179914,536,"20,000"
179915,536,"185,700"
179916,536,"190,189"
179923,536,"200,459"
179924,536,"174,333"
179925,536,"192,569"
179926,536,"20,000"
179927,536,"31,800"
179928,536,"168,233"
179931,536,"12,000"
179932,536,"172,667"
179933,536,"200,269"
179934,536,"20,000"
179936,536,"173,103"
179937,536,"50,576"
179940,536,"226,667"
179949,536,"179,800"
179950,536,"200,269"
179952,536,"214,561"
179956,536,"105,500"
179958,536,"191,000"
179959,536,"188,443"
179960,536,"205,950"
179962,536,"197,890"
179965,536,"197,100"
179966,536,"192,667"
179967,536,"11,000"
179969,536,"11,000"
179971,536,"211,786"
179973,536,"225,441"
179975,536,"179,333"
179976,536,"134,589"
179987,536,"188,800"
179989,536,"178,400"
179990,536,"187,318"
179991,536,"77,255"
179992,536,"205,950"
179996,536,"28,100"
180002,536,"194,200"
180006,536,"272,340"
180013,536,"177,841"
180014,536,"26,891"
180017,536,"126,400"
180018,536,"194,587"
180021,536,"196,537"
180022,536,"193,000"
180023,536,"32,200"
180024,536,"181,881"
180026,536,"146,492"
180027,536,"34,100"
180029,536,"27,930"
180030,536,"198,390"
180031,536,"205,950"
180033,536,"162,310"
180036,536,"133,089"
180037,536,"20,000"
180040,536,"186,232"
180041,536,"180,390"
180044,536,"184,000"
180045,536,"177,400"
180054,536,"20,000"
180058,536,"156,800"
180062,536,"175,487"
180063,536,"181,748"
180065,536,"168,600"
180066,536,"194,583"
180067,536,"186,700"
180068,536,"194,585"
180069,536,"191,913"
180070,536,"20,000"
180072,536,"190,552"
180073,536,"57,000"
180074,536,"216,697"
180075,536,"186,589"
180076,536,"10,000"
180077,536,"20,000"
180079,536,"205,950"
180086,536,"10,000"
180087,536,"197,900"
180089,536,"188,794"
